"","Season","LocationID","TaxonCode","ScientificName","CommonName","SpTot","SpCPUE","Length","Length_SD","Length_SE","Length_CI","Weights","CompAbu","CompBio"
"137",2006,"BUFFRMFISHBM05","ambcon","Ambloplites constellatus","Ozark bass",28,0.192395785616125,129.321428571429,52.7994483496916,9.97815783533454,19.5568299893118,62.3571428571429,1.5233949945593,7.11874498104743
"138",2006,"BUFFRMFISHBM05","amenat","Ameiurus natalis","Yellow bullhead",5,0.0343563902885937,92.2,112.453101335623,50.2905557734253,98.5676780784164,68.6,0.272034820457018,1.39847052033177
"139",2006,"BUFFRMFISHBM05","camspp","Campostoma spp.","Stoneroller spp.",268,1.84150251946862,73.4857142857143,28.1272020613199,4.75436489914665,9.31838397168883,5,14.5810663764962,5.46341252840982
"140",2006,"BUFFRMFISHBM05","cypgal","Cyprinella galactura","Whitetail shiner",63,0.43289051763628,65.5294117647059,18.4969043996764,3.17219293406074,6.2173839027715,2.70588235294118,3.42763873775843,0.69503816976873
"141",2006,"BUFFRMFISHBM05","cypgre","Notropis greenei","Wedgespot shiner",51,0.350435180943655,58.875,6.64175452917423,1.17410741663889,2.30120825059359,1.8125,2.77475516866159,0.376883728055883
"142",2006,"BUFFRMFISHBM05","cypspp","Cyprinidae spp.","Non-carp minnow spp.",5,0.0343563902885937,27.8,2.04939015319192,0.916515138991168,1.79633666370841,NA,0.272034820457018,NA
"143",2006,"BUFFRMFISHBM05","erihar","Erimystax harryi","Ozark chub",9,0.0618415025194686,103,10.8397416943394,3.61324723144647,7.08183444087414,8.22222222222222,0.489662676822633,0.301710841121139
"144",2006,"BUFFRMFISHBM05","ethble","Etheostoma blennioides","Greenside darter",66,0.453504351809437,63.5,8.0204480053733,1.46432676461342,2.87002772024037,2.43333333333333,3.59085963003264,0.654794068703446
"145",2006,"BUFFRMFISHBM05","ethcae","Etheostoma caeruleum","Rainbow darter",178,1.22308749427393,42.6,5.30841881776745,0.96918024372538,1.8995583722295,0.766666666666667,9.68443960826986,0.556398280878354
"146",2006,"BUFFRMFISHBM05","etheux","Etheostoma euzonum","Arkansas saddled darter",58,0.398534127347687,62.2,7.39244721740162,1.34967003204572,2.64530465382263,2.4,3.15560391730141,0.567542555190035
"147",2006,"BUFFRMFISHBM05","ethjul","Etheostoma juliae","Yoke darter",20,0.137425561154375,42.6111111111111,7.5781333173258,1.78618315247226,3.50085464863785,1.44444444444444,1.08813928182807,0.117785013050295
"148",2006,"BUFFRMFISHBM05","ethzon","Etheostoma zonale","Banded darter",60,0.412276683463124,44.5806451612903,4.41794970205552,0.793487190576782,1.55520631572436,0.838709677419355,3.26441784548422,0.205173893700513
"149",2006,"BUFFRMFISHBM05","funcat","Fundulus catenatus","Northern studfish",5,0.0343563902885937,69,11.4455231422596,5.11859355682789,10.0322590228814,3,0.272034820457018,0.0611576029299607
"150",2006,"BUFFRMFISHBM05","funoli","Fundulus olivaceus","Blackspotted topminnow",6,0.0412276683463124,60.6666666666667,6.34560215162176,2.59058123036339,5.07744591053771,1.83333333333333,0.326441784548422,0.0448489088153045
"151",2006,"BUFFRMFISHBM05","gamaff","Gambusia affinis","Western Mosquitofish",3,0.0206138341731562,36.6666666666667,8.38649708360608,4.84194634877798,9.49004045868006,1.33333333333333,0.163220892274211,0.0163086941146562
"152",2006,"BUFFRMFISHBM05","hypamb","Hybopsis amblops","Bigeye chub",4,0.0274851122308749,65.5,3.1091263510296,1.5545631755148,3.04688783570123,2,0.217627856365615,0.0326173882293124
"153",2006,"BUFFRMFISHBM05","hypnig","Hypentelium nigricans","Northern hog sucker",11,0.0755840586349061,189.363636363636,115.453256972051,34.8104667455253,68.2272611062588,153,0.598476605005441,6.86188304874159
"154",2006,"BUFFRMFISHBM05","labsic","Labidesthes sicculus","Brook silverside",3,0.0206138341731562,76,14.422205101856,8.32666399786453,16.3199615471808,2,0.163220892274211,0.0244630411719843
"155",2006,"BUFFRMFISHBM05","lepcya","Lepomis cyanellus","Green sunfish",4,0.0274851122308749,49.75,18.6971477325643,9.34857386628214,18.3228680847254,2.5,0.217627856365615,0.0407717352866405
"156",2006,"BUFFRMFISHBM05","lepmac","Lepomis macrochirus","Bluegill",2,0.0137425561154375,33.5,2.12132034355964,1.5,2.93994597681008,0.5,0.108813928182807,0.00407717352866405
"157",2006,"BUFFRMFISHBM05","lepmeg","Lepomis megalotis","Longear sunfish",449,3.08520384791571,78.5609756097561,31.0395302642355,4.84756020862089,9.50104342178642,13.5121951219512,24.4287268770403,24.736112355148
"158",2006,"BUFFRMFISHBM05","luxchr","Luxilus chrysocephalus","Striped shiner",1,0.00687127805771874,152,NA,NA,NA,39,0.0544069640914037,0.159009767617898
"159",2006,"BUFFRMFISHBM05","luxpil","Luxilus pilsbryi","Duskystripe shiner",30,0.206138341731562,65.7666666666667,22.8845427931295,4.1781267686631,8.18897798942239,2.93333333333333,1.63220892274211,0.358791270522436
"160",2006,"BUFFRMFISHBM05","luxspp","Luxilus spp.","Luxilus spp.",3,0.0206138341731562,26.3333333333333,1.15470053837925,0.666666666666667,1.30664265636004,NA,0.163220892274211,NA
"161",2006,"BUFFRMFISHBM05","micdol","Micropterus dolomieu","Smallmouth bass",13,0.0893266147503436,208.923076923077,87.8819867193704,24.3740776389489,47.7723143287228,173.538461538462,0.707290533188248,9.19810348066609
"162",2006,"BUFFRMFISHBM05","moxduq","Moxostoma duquesnei","Black redhorse",49,0.336692624828218,234.366666666667,81.0944461440011,14.8057524804858,29.0187416257666,159.6,2.66594124047878,31.8851278635643
"163",2006,"BUFFRMFISHBM05","moxery","Moxostoma erythrurum","Golden redhorse",3,0.0206138341731562,357.666666666667,60.0527545857252,34.671474025647,67.954840381184,512,0.163220892274211,6.26253854002798
"164",2006,"BUFFRMFISHBM05","nocbig","Nocomis biguttatus","Hornyhead chub",1,0.00687127805771874,89,NA,NA,NA,8,0.0544069640914037,0.0326173882293124
"165",2006,"BUFFRMFISHBM05","notboo","Notropis boops","Bigeye shiner",101,0.693999083829592,55.4666666666667,6.70426181147348,1.22402514185482,2.39904519420698,1.36666666666667,5.49510337323177,0.562785852739927
"166",2006,"BUFFRMFISHBM05","notexi","Noturus exilis","Slender madtom",18,0.123683005038937,48.2777777777778,17.7459375817001,4.18275760084444,8.19805425371626,1.44444444444444,0.979325353645267,0.106006511745265
"167",2006,"BUFFRMFISHBM05","notflv","Noturus flavater","Checkered madtom",14,0.0961978928080623,60.2142857142857,12.1792924603675,3.25505282857245,6.37978631177723,2.35714285714286,0.761697497279652,0.134546726445914
"168",2006,"BUFFRMFISHBM05","notnub","Notropis nubilus","Ozark minnow",240,1.6491067338525,59.9,10.2531744453558,1.87196497658562,3.66898393442819,1.66666666666667,13.0576713819369,1.63086941146562
"169",2006,"BUFFRMFISHBM05","notoza","Notropis ozarcanus","Ozark shiner",6,0.0412276683463124,48.3333333333333,2.16024689946929,0.881917103688197,1.72852576057874,0.833333333333333,0.326441784548422,0.0203858676433202
"170",2006,"BUFFRMFISHBM05","notper","Notropis percobromus","Carmine shiner",17,0.116811726981219,56.2941176470588,3.34971464983125,0.812425136290184,1.59232400726381,1.11764705882353,0.924918389553863,0.0774662970446169
"171",2006,"BUFFRMFISHBM05","perevi","Percina evides","Gilt darter",4,0.0274851122308749,60.5,5.25991127935317,2.62995563967658,5.1546183347041,2,0.217627856365615,0.0326173882293124
"172",2006,"BUFFRMFISHBM05","pimnot","Pimephales notatus","Bluntnose minnow",40,0.274851122308749,57.3428571428571,7.28391805176815,1.23120686650914,2.41312111587633,1.6,2.17627856365615,0.260939105834499
"173",2006,"BUFFRMFISHBM06","ambcon","Ambloplites constellatus","Ozark bass",52,0.531244679039673,148.333333333333,44.7308682535075,8.16670185307926,16.0064415045119,70.8666666666667,2.9229904440697,20.3440358073574
"174",2006,"BUFFRMFISHBM06","amenat","Ameiurus natalis","Yellow bullhead",2,0.020432487655372,177.5,92.6309883354377,65.5,128.377640987374,93,0.112422709387296,1.02684456007177
"175",2006,"BUFFRMFISHBM06","camspp","Campostoma spp.","Stoneroller spp.",100,1.0216243827686,100.8,21.01132699448,3.83612591933131,7.51866864204998,11.4666666666667,5.62113546936481,6.33036789721666
"176",2006,"BUFFRMFISHBM06","cypgal","Cyprinella galactura","Whitetail shiner",41,0.418865996935127,50.5121951219512,15.5275914925972,2.42500237646841,4.75291732030213,1.46341463414634,2.30466554243957,0.331240180668313
"177",2006,"BUFFRMFISHBM06","cypgre","Notropis greenei","Wedgespot shiner",88,0.89902945683637,60.6333333333333,7.08803427510459,1.29409208694819,2.53637388309672,2.03333333333333,4.94659921304103,0.987831827681948
"178",2006,"BUFFRMFISHBM06","cypspp","Cyprinidae spp.","Non-carp minnow spp.",16,0.163459901242976,44,6.27162924074226,1.56790731018556,3.07304185906078,0.625,0.89938167509837,0.0552066967780522
"179",2006,"BUFFRMFISHBM06","erihar","Erimystax harryi","Ozark chub",6,0.0612974629661161,96.1666666666667,12.8283540123691,5.23715359501493,10.2646324277337,7.16666666666667,0.337268128161889,0.237388796145625
"180",2006,"BUFFRMFISHBM06","ethble","Etheostoma blennioides","Greenside darter",99,1.01140813894092,81.8709677419355,13.9827082152299,2.51136853214863,4.92219187491854,6.06451612903226,5.56492411467116,3.3145388401068
"181",2006,"BUFFRMFISHBM06","ethcae","Etheostoma caeruleum","Rainbow darter",25,0.255406095692151,41.625,4.20984870119539,0.859331767687266,1.68425931543818,0.75,1.4052838673412,0.103512556458848
"182",2006,"BUFFRMFISHBM06","etheux","Etheostoma euzonum","Arkansas saddled darter",27,0.275838583347523,72.4444444444444,14.0365822416157,2.70134151189971,5.29453207326642,4.37037037037037,1.5177065767285,0.651439021981016
"183",2006,"BUFFRMFISHBM06","ethjul","Etheostoma juliae","Yoke darter",91,0.929678188319428,40.2333333333333,4.50044697652419,0.821665442632741,1.61043467490133,0.8,5.11523327712198,0.40190475254422
"184",2006,"BUFFRMFISHBM06","ethzon","Etheostoma zonale","Banded darter",28,0.286054827175209,44.25,3.65781760475145,0.691262551671878,1.35484970513814,1.26923076923077,1.57391793142215,0.196196107011232
"185",2006,"BUFFRMFISHBM06","funcat","Fundulus catenatus","Northern studfish",4,0.0408649753107441,62.75,6.89806736219163,3.44903368109581,6.7599817964134,3.25,0.224845418774592,0.0717687058114679
"186",2006,"BUFFRMFISHBM06","funoli","Fundulus olivaceus","Blackspotted topminnow",11,0.112378682104546,62.3636363636364,10.2788396939803,3.09918677683129,6.07429446395211,2.09090909090909,0.618324901630129,0.12697540258952
"187",2006,"BUFFRMFISHBM06","hypamb","Hybopsis amblops","Bigeye chub",3,0.0306487314830581,69.3333333333333,16.6533279957291,9.6148034012373,18.8446683848583,2.33333333333333,0.168634064080944,0.0386446877446366
"188",2006,"BUFFRMFISHBM06","hypnig","Hypentelium nigricans","Northern hog sucker",2,0.020432487655372,206,94.7523086789974,67,131.317586964184,114.5,0.112422709387296,1.2642333562174
"189",2006,"BUFFRMFISHBM06","ichcas","Ichthyomyzon castaneus","Chestnut lamprey",2,0.020432487655372,168,1.4142135623731,1,1.95996398454005,9.5,0.112422709387296,0.104892723878299
"190",2006,"BUFFRMFISHBM06","labsic","Labidesthes sicculus","Brook silverside",3,0.0306487314830581,80.6666666666667,2.08166599946613,1.20185042515466,2.35558354810729,2.33333333333333,0.168634064080944,0.0386446877446366
"191",2006,"BUFFRMFISHBM06","lepcya","Lepomis cyanellus","Green sunfish",10,0.10216243827686,111.2,39.8770332118348,12.6102251279578,24.7155870877392,38.3,0.562113546936481,2.1144164865994
"192",2006,"BUFFRMFISHBM06","lepmac","Lepomis macrochirus","Bluegill",1,0.010216243827686,126,NA,NA,NA,34,0.0562113546936481,0.187702769045378
"193",2006,"BUFFRMFISHBM06","lepmeg","Lepomis megalotis","Longear sunfish",457,4.66882342925251,82.1515151515152,21.3265111013868,3.71246906224259,7.27630565571466,12.375,25.6885890949972,31.2214572791177
"194",2006,"BUFFRMFISHBM06","luxpil","Luxilus pilsbryi","Duskystripe shiner",31,0.316703558658267,73.6129032258064,11.5026878579308,2.06594372684338,4.04917529869948,3.61290322580645,1.74255199550309,0.618315003914185
"195",2006,"BUFFRMFISHBM06","luxspp","Luxilus spp.","Luxilus spp.",28,0.286054827175209,32.7857142857143,2.85912629567201,0.540324081805248,1.05901574031796,0.25,1.57391793142215,0.0386446877446366
"196",2006,"BUFFRMFISHBM06","micdol","Micropterus dolomieu","Smallmouth bass",15,0.15324365741529,238.2,91.7093234082555,23.6792454834749,46.4104683286935,231.533333333333,0.843170320404722,19.1732857910175
"197",2006,"BUFFRMFISHBM06","moxduq","Moxostoma duquesnei","Black redhorse",6,0.0612974629661161,137,67.5307337439776,27.5693066047492,54.0348480240506,39.8333333333333,0.337268128161889,1.31944005299545
"198",2006,"BUFFRMFISHBM06","moxery","Moxostoma erythrurum","Golden redhorse",2,0.020432487655372,88.5,6.36396103067893,4.5,8.81983793043024,7.5,0.112422709387296,0.0828100451670784
"199",2006,"BUFFRMFISHBM06","notala","Noturus albater","Ozark madtom",21,0.214541120381406,60.3333333333333,8.13838640845551,1.77594151197844,3.48078140212734,2.19047619047619,1.18043844856661,0.25395080517904
"200",2006,"BUFFRMFISHBM06","notboo","Notropis boops","Bigeye shiner",260,2.65622339519837,50.4333333333333,6.40949367699215,1.17020808969178,2.2935657102133,1.13333333333333,14.6149522203485,1.62675733172661
"201",2006,"BUFFRMFISHBM06","notexi","Noturus exilis","Slender madtom",2,0.020432487655372,78,24.0416305603426,17,33.3193877371809,4,0.112422709387296,0.0441653574224418
"202",2006,"BUFFRMFISHBM06","notflv","Noturus flavater","Checkered madtom",1,0.010216243827686,83,NA,NA,NA,NA,0.0562113546936481,NA
"203",2006,"BUFFRMFISHBM06","notnub","Notropis nubilus","Ozark minnow",216,2.20670866678018,52.8333333333333,5.63904695624293,1.0295444069217,2.01786995805118,1.2,12.141652613828,1.43095758048711
"204",2006,"BUFFRMFISHBM06","notper","Notropis percobromus","Carmine shiner",73,0.745785799421079,54.5,2.77612977933744,0.506849634234985,0.99340702867787,1.1,4.10342889263631,0.44330977512776
"205",2006,"BUFFRMFISHBM06","percap","Percina caprodes","Logperch",3,0.0306487314830581,140,50.2394267483219,29.0057465570761,56.8502185965659,9,0.168634064080944,0.149058081300741
"206",2006,"BUFFRMFISHBM06","perevi","Percina evides","Gilt darter",5,0.0510812191384301,66.8,5.01996015920445,2.24499443206436,4.40010823233911,3.6,0.281056773468241,0.099372054200494
"207",2006,"BUFFRMFISHBM06","pimnot","Pimephales notatus","Bluntnose minnow",43,0.439298484590499,56.6060606060606,9.11708353154736,1.58708053032406,3.11062067999989,1.60606060606061,2.41708825182687,0.38126079380964
"208",2006,"BUFFRMFISHBM06","pyloli","Pylodictis olivaris","Flathead catfish",5,0.0510812191384301,259.2,69.1895945934069,30.9425273693019,60.6462392344767,188,0.281056773468241,5.18942949713691
"209",2006,"BUFFRMFISHBT03","camspp","Campostoma spp.","Stoneroller spp.",39,0.94698502630514,86.5333333333333,13.2736018377502,2.42341704862594,4.7498101348272,8.6,7.47126436781609,24.7366952085252
"210",2006,"BUFFRMFISHBT03","chrery","Chrosomus erythrogaster","Southern redbelly dace",223,5.41481181707811,56.7333333333333,5.83646877967251,1.06558853560043,2.08851515211562,1.83333333333333,42.72030651341,30.1526104882292
"211",2006,"BUFFRMFISHBT03","ethaut","Etheostoma autmnale","Autumn darter",3,0.0728450020234723,72,4.35889894354067,2.51661147842358,4.93246786079032,3.66666666666667,0.574712643678161,0.811280999683297
"212",2006,"BUFFRMFISHBT03","ethble","Etheostoma blennioides","Greenside darter",1,0.0242816673411574,77,NA,NA,NA,6,0.191570881226054,0.442516908918162
"213",2006,"BUFFRMFISHBT03","ethcae","Etheostoma caeruleum","Rainbow darter",53,1.28692836908134,57.5,5.34421238917449,0.916524863444491,1.79635572328669,3.82352941176471,10.1532567049808,14.9457916786575
"214",2006,"BUFFRMFISHBT03","ethspe","Etheostoma spectabile","Orangethroat darter",15,0.364225010117361,53.5333333333333,9.67224797823034,2.4973636893383,4.89474288740114,1.86666666666667,2.8735632183908,2.06507890828476
"215",2006,"BUFFRMFISHBT03","ethzon","Etheostoma zonale","Banded darter",28,0.679886685552408,65,27.6177613274635,5.21926630291469,10.2295739794363,7.78571428571429,5.3639846743295,16.0781143573599
"216",2006,"BUFFRMFISHBT03","funcat","Fundulus catenatus","Northern studfish",146,3.54512343180898,NA,NA,NA,NA,NA,27.9693486590038,NA
"217",2006,"BUFFRMFISHBT03","lepcya","Lepomis cyanellus","Green sunfish",8,0.194253338729259,75.125,37.7300088978067,13.3395725729339,26.1450818121088,13.5,1.53256704980843,7.96530436052691
"218",2006,"BUFFRMFISHBT03","luxpil","Luxilus pilsbryi","Duskystripe shiner",5,0.121408336705787,90.6,13.4647688431699,6.02162768692984,11.8021733946917,7.6,0.957854406130268,2.80260708981502
"219",2006,"BUFFRMFISHBT03","sematr","Semotilus atromaculatus","Creek chub",1,0.0242816673411574,NA,NA,NA,NA,NA,0.191570881226054,NA
"220",2006,"BUFFRMFISHBT09","ambcon","Ambloplites constellatus","Ozark bass",21,0.362277170787809,121.285714285714,42.9163638454411,9.36511837495238,18.3552947258609,46,2.13414634146341,8.11596009697477
"221",2006,"BUFFRMFISHBT09","amenat","Ameiurus natalis","Yellow bullhead",4,0.0690051753881541,148,50.5107249337538,25.2553624668769,49.4996008515833,54.25,0.40650406504065,1.8231504565668
"222",2006,"BUFFRMFISHBT09","camspp","Campostoma spp.","Stoneroller spp.",74,1.27659574468085,86.4516129032258,17.9291916710847,3.22017788518111,6.31143267876734,7.54838709677419,7.52032520325203,4.69297953112987
"223",2006,"BUFFRMFISHBT09","cypgal","Cyprinella galactura","Whitetail shiner",2,0.0345025876940771,46.5,4.94974746830583,3.5,6.85987394589019,1,0.203252032520325,0.0168032300144405
"224",2006,"BUFFRMFISHBT09","ethble","Etheostoma blennioides","Greenside darter",31,0.534790109258194,70.2333333333333,14.7617477082593,2.69511406933794,5.28232651012954,3.66666666666667,3.15040650406504,0.95498357248737
"225",2006,"BUFFRMFISHBT09","ethcae","Etheostoma caeruleum","Rainbow darter",81,1.39735480161012,44.6666666666667,6.17186795249125,1.12682376650756,2.20853399927859,2.83333333333333,8.23170731707317,1.92817064415705
"226",2006,"BUFFRMFISHBT09","etheux","Etheostoma euzonum","Arkansas saddled darter",8,0.138010350776308,71.875,3.64250698597232,1.2878206951502,2.52408218103973,3.375,0.813008130081301,0.226843605194947
"227",2006,"BUFFRMFISHBT09","ethspe","Etheostoma spectabile","Orangethroat darter",1,0.0172512938470385,47,NA,NA,NA,1,0.101626016260163,0.00840161500722026
"228",2006,"BUFFRMFISHBT09","ethzon","Etheostoma zonale","Banded darter",1,0.0172512938470385,42,NA,NA,NA,1,0.101626016260163,0.00840161500722026
"229",2006,"BUFFRMFISHBT09","funcat","Fundulus catenatus","Northern studfish",5,0.0862564692351926,70.6,18.6493967730863,8.34026378479722,16.3466166397663,3.6,0.508130081300813,0.151229070129965
