Season,LocationID,EventID,ChannelType,TransectNumber,SampleLocation,BankAngle,BankVegCover,BankHeight,BankSubstrate,LargeTrees,SmTreesShrubs,GrassForbes,BareRockSediment,Artificial,Comment,DETimeStamp
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,9,R,2,2,5,5,0,0,1,0,0,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,10,L,3,2,4,5,1,0,1,0,0,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,10,R,2,2,5,5,1,0,1,0,0,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,11,L,1,2,2,5,1,0,1,0,0,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,11,R,3,2,5,5,0,0,1,1,0,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,1,L,1,2,1,8,1,0,1,0,0,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,1,R,3,2,2,5,0,0,1,0,0,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,2,L,1,2,1,8,0,0,1,0,0,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,2,R,3,2,2,5,0,1,1,0,0,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,3,L,2,2,2,5,0,1,1,0,0,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,3,R,3,2,1,5,0,1,0,0,0,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,4,L,3,3,2,8,0,0,1,1,0,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,4,R,3,2,5,2,0,1,0,0,0,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,5,L,3,3,5,1,0,1,0,1,0,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,5,R,3,2,3,8,0,1,1,0,0,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,6,L,3,2,5,5,1,1,1,0,0,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,6,R,3,4,5,1,0,0,0,1,0,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,7,L,3,2,5,5,0,1,0,0,0,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,7,R,3,3,5,1,0,1,1,1,0,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,8,L,2,2,1,8,0,1,1,0,0,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,8,R,3,4,5,1,0,0,0,1,0,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,9,L,2,2,2,8,0,0,1,0,0,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,9,R,3,3,5,1,0,1,0,1,0,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,10,L,2,1,2,8,1,1,1,0,0,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,10,R,3,2,3,5,0,1,0,1,0,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,11,L,1,1,2,5,0,1,1,0,0,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,11,R,3,2,5,5,0,1,0,0,0,,12/3/2018
2006,BUFFRMFISHBT31,BUFFRMFISH2006JUN06,main,1,L,3,2,5,5,0,1,1,1,0,,12/3/2018
2006,BUFFRMFISHBT31,BUFFRMFISH2006JUN06,main,1,R,3,1,3,5,0,1,0,0,0,,12/3/2018
2006,BUFFRMFISHBT31,BUFFRMFISH2006JUN06,main,2,L,3,2,5,2,0,1,1,0,0,,12/3/2018
2006,BUFFRMFISHBT31,BUFFRMFISH2006JUN06,main,2,R,2,1,2,5,0,1,0,0,0,,12/3/2018
2006,BUFFRMFISHBT31,BUFFRMFISH2006JUN06,main,3,L,3,2,5,5,1,0,1,0,0,,12/3/2018
2006,BUFFRMFISHBT31,BUFFRMFISH2006JUN06,main,3,R,3,1,3,5,1,1,1,0,0,,12/3/2018
2006,BUFFRMFISHBT31,BUFFRMFISH2006JUN06,main,4,L,3,3,5,5,1,0,0,1,0,,12/3/2018
2006,BUFFRMFISHBT31,BUFFRMFISH2006JUN06,main,4,R,3,2,3,5,0,0,1,0,0,,12/3/2018
2006,BUFFRMFISHBT31,BUFFRMFISH2006JUN06,main,5,L,3,3,5,5,1,0,0,1,0,,12/3/2018
2006,BUFFRMFISHBT31,BUFFRMFISH2006JUN06,main,5,R,2,1,2,5,0,0,1,0,0,,12/3/2018
2006,BUFFRMFISHBT31,BUFFRMFISH2006JUN06,main,6,L,3,2,5,5,0,1,0,0,0,,12/3/2018
2006,BUFFRMFISHBT31,BUFFRMFISH2006JUN06,main,6,R,2,1,2,5,0,0,1,0,0,,12/3/2018
2006,BUFFRMFISHBT31,BUFFRMFISH2006JUN06,main,7,L,1,1,1,5,1,1,0,0,0,,12/3/2018
2006,BUFFRMFISHBT31,BUFFRMFISH2006JUN06,main,7,R,3,2,2,5,0,1,1,0,0,,12/3/2018
2006,BUFFRMFISHBT31,BUFFRMFISH2006JUN06,main,8,L,2,1,1,8,1,0,1,0,0,,12/3/2018
2006,BUFFRMFISHBT31,BUFFRMFISH2006JUN06,main,8,R,3,3,5,5,0,0,1,1,0,,12/3/2018
2006,BUFFRMFISHBT31,BUFFRMFISH2006JUN06,main,9,L,2,2,1,10,0,0,1,0,0,,12/3/2018
2006,BUFFRMFISHBT31,BUFFRMFISH2006JUN06,main,9,R,3,3,5,5,1,0,1,1,0,,12/3/2018
2006,BUFFRMFISHBT31,BUFFRMFISH2006JUN06,main,10,L,2,3,2,10,1,0,1,0,0,,12/3/2018
2006,BUFFRMFISHBT31,BUFFRMFISH2006JUN06,main,10,R,3,2,5,5,0,0,1,1,0,,12/3/2018
2006,BUFFRMFISHBT31,BUFFRMFISH2006JUN06,main,11,L,3,3,5,1,1,0,1,1,0,,12/3/2018
2006,BUFFRMFISHBT31,BUFFRMFISH2006JUN06,main,11,R,3,4,5,5,1,0,1,1,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,main,1,L,3,3,3,2,1,1,0,1,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,main,1,R,3,3,5,10,1,0,0,1,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,main,2,L,3,3,3,2,1,1,0,1,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,main,2,R,3,2,5,2,1,1,0,1,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,main,3,L,3,3,3,2,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,main,3,R,2,2,2,5,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,main,4,L,2,3,2,2,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,main,4,R,2,1,2,5,0,1,1,0,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,main,5,L,1,4,1,2,0,0,0,0,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,main,5,R,3,2,2,5,0,1,1,0,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,main,6,L,2,2,2,2,1,0,1,1,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,main,6,R,3,2,4,5,1,1,1,0,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,main,7,L,1,2,1,2,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,main,7,R,3,2,3,2,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,main,8,L,2,2,2,5,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,main,8,R,3,3,4,2,1,0,0,1,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,main,9,L,3,2,1,5,1,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,main,9,R,3,2,4,2,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,main,10,L,3,2,2,5,0,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,main,10,R,3,2,3,2,0,1,1,0,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,main,11,L,3,2,4,10,0,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,main,11,R,3,2,2,2,0,1,1,0,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,side channel,1,L,3,2,3,10,0,0,0,0,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,side channel,1,R,1,3,1,10,1,1,1,0,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,side channel,2,L,3,2,3,10,1,1,0,1,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,side channel,2,R,1,3,1,10,0,0,1,1,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,side channel,3,L,1,2,1,2,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,side channel,3,R,2,2,1,10,0,1,0,1,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,side channel,4,L,3,2,2,10,1,1,0,1,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,side channel,4,R,2,3,1,2,0,1,0,1,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,side channel,5,L,2,2,1,10,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM01,BUFFRMFish2007May22,side channel,5,R,1,4,1,2,1,0,0,1,0,,12/3/2018
2007,BUFFRMFISHBM02,BUFFRMFish2007May23,main,1,L,3,3,5,5,0,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM02,BUFFRMFish2007May23,main,1,R,3,2,1,5,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM02,BUFFRMFish2007May23,main,2,L,3,2,4,5,1,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM02,BUFFRMFish2007May23,main,2,R,3,1,2,5,0,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM02,BUFFRMFish2007May23,main,3,L,3,1,5,5,0,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM02,BUFFRMFish2007May23,main,3,R,2,3,2,5,0,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM02,BUFFRMFish2007May23,main,4,L,3,3,4,2,1,0,0,0,0,,12/3/2018
2007,BUFFRMFISHBM02,BUFFRMFish2007May23,main,4,R,2,4,1,1,0,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM02,BUFFRMFish2007May23,main,5,L,2,2,3,2,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM02,BUFFRMFish2007May23,main,5,R,3,2,5,1,1,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM02,BUFFRMFish2007May23,main,6,L,1,4,2,2,1,0,0,0,0,,12/3/2018
2007,BUFFRMFISHBM02,BUFFRMFish2007May23,main,6,R,3,1,5,5,1,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM02,BUFFRMFish2007May23,main,7,L,3,2,5,2,1,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM02,BUFFRMFish2007May23,main,7,R,3,2,5,5,1,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM02,BUFFRMFish2007May23,main,8,L,3,4,5,1,0,0,0,1,0,,12/3/2018
2007,BUFFRMFISHBM02,BUFFRMFish2007May23,main,8,R,3,2,5,5,0,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM02,BUFFRMFish2007May23,main,9,L,3,4,5,1,0,0,0,1,0,,12/3/2018
2007,BUFFRMFISHBM02,BUFFRMFish2007May23,main,9,R,3,3,5,5,1,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM02,BUFFRMFish2007May23,main,10,L,3,3,5,1,0,0,1,1,0,,12/3/2018
2007,BUFFRMFISHBM02,BUFFRMFish2007May23,main,10,R,2,3,3,5,0,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM02,BUFFRMFish2007May23,main,11,L,3,2,5,1,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM02,BUFFRMFish2007May23,main,11,R,3,1,5,5,1,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM03,BUFFRMFish2007May30,main,1,L,2,1,3,10,1,0,0,0,0,,12/3/2018
2007,BUFFRMFISHBM03,BUFFRMFish2007May30,main,1,R,3,1,5,5,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM03,BUFFRMFish2007May30,main,2,L,3,1,3,5,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM03,BUFFRMFish2007May30,main,2,R,2,1,2,5,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM03,BUFFRMFish2007May30,main,3,L,3,1,3,5,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM03,BUFFRMFish2007May30,main,3,R,3,1,3,5,1,0,0,0,0,,12/3/2018
2007,BUFFRMFISHBM03,BUFFRMFish2007May30,main,4,L,1,2,2,2,0,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM03,BUFFRMFish2007May30,main,4,R,2,1,2,10,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM03,BUFFRMFish2007May30,main,5,L,3,4,5,1,1,0,0,1,0,,12/3/2018
2007,BUFFRMFISHBM03,BUFFRMFish2007May30,main,5,R,1,2,1,10,1,0,0,0,0,,12/3/2018
2007,BUFFRMFISHBM03,BUFFRMFish2007May30,main,6,L,3,4,1,1,0,0,0,1,0,,12/3/2018
2007,BUFFRMFISHBM03,BUFFRMFish2007May30,main,6,R,1,1,2,10,1,0,0,0,0,,12/3/2018
2007,BUFFRMFISHBM03,BUFFRMFish2007May30,main,7,L,3,4,5,1,0,0,0,1,0,,12/3/2018
2007,BUFFRMFISHBM03,BUFFRMFish2007May30,main,7,R,1,1,1,10,1,0,0,0,0,,12/3/2018
2007,BUFFRMFISHBM03,BUFFRMFish2007May30,main,8,L,3,1,5,1,0,0,0,1,0,,12/3/2018
2007,BUFFRMFISHBM03,BUFFRMFish2007May30,main,8,R,1,1,1,10,1,0,0,0,0,,12/3/2018
2007,BUFFRMFISHBM03,BUFFRMFish2007May30,main,9,L,3,4,5,1,0,0,0,1,0,,12/3/2018
2007,BUFFRMFISHBM03,BUFFRMFish2007May30,main,9,R,1,1,1,10,1,0,0,0,0,,12/3/2018
2007,BUFFRMFISHBM03,BUFFRMFish2007May30,main,10,L,3,1,5,5,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM03,BUFFRMFish2007May30,main,10,R,1,1,1,10,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM03,BUFFRMFish2007May30,main,11,L,3,3,5,1,0,1,0,1,0,,12/3/2018
2007,BUFFRMFISHBM03,BUFFRMFish2007May30,main,11,R,3,2,3,10,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM04,BUFFRMFish2007May31,main,1,L,1,3,1,2,0,0,0,1,0,,12/3/2018
2007,BUFFRMFISHBM04,BUFFRMFish2007May31,main,1,R,3,2,5,5,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM04,BUFFRMFish2007May31,main,2,L,1,3,1,10,0,0,0,1,0,,12/3/2018
2007,BUFFRMFISHBM04,BUFFRMFish2007May31,main,2,R,3,2,5,5,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM04,BUFFRMFish2007May31,main,3,L,2,1,2,10,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM04,BUFFRMFish2007May31,main,3,R,3,2,5,5,1,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM04,BUFFRMFish2007May31,main,4,L,3,1,2,10,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM04,BUFFRMFish2007May31,main,4,R,3,2,4,10,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM04,BUFFRMFish2007May31,main,5,L,3,2,4,5,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM04,BUFFRMFish2007May31,main,5,R,3,1,4,5,0,1,1,0,0,,12/3/2018
2007,BUFFRMFISHBM04,BUFFRMFish2007May31,main,6,L,3,1,5,5,0,1,1,0,0,,12/3/2018
2007,BUFFRMFISHBM04,BUFFRMFish2007May31,main,6,R,3,2,4,8,0,1,1,0,0,,12/3/2018
2007,BUFFRMFISHBM04,BUFFRMFish2007May31,main,7,L,2,1,2,5,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM04,BUFFRMFish2007May31,main,7,R,3,1,3,5,0,1,1,0,0,,12/3/2018
2007,BUFFRMFISHBM04,BUFFRMFish2007May31,main,8,L,3,1,4,8,0,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM04,BUFFRMFish2007May31,main,8,R,3,1,5,5,1,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM04,BUFFRMFish2007May31,main,9,L,3,1,4,5,0,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM04,BUFFRMFish2007May31,main,9,R,3,1,4,8,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM04,BUFFRMFish2007May31,main,10,L,3,2,4,8,0,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM04,BUFFRMFish2007May31,main,10,R,3,1,4,8,1,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM04,BUFFRMFish2007May31,main,11,L,2,2,4,1,0,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM04,BUFFRMFish2007May31,main,11,R,3,1,5,5,0,1,1,0,0,,12/3/2018
2007,BUFFRMFISHBM05,BUFFRMFish2007Jun20,main,1,L,2,1,2,10,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM05,BUFFRMFish2007Jun20,main,1,R,1,1,5,1,1,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM05,BUFFRMFish2007Jun20,main,2,L,2,2,1,10,1,0,0,1,0,,12/3/2018
2007,BUFFRMFISHBM05,BUFFRMFish2007Jun20,main,2,R,2,1,5,5,1,0,0,0,0,,12/3/2018
2007,BUFFRMFISHBM05,BUFFRMFish2007Jun20,main,3,L,3,1,3,10,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM05,BUFFRMFish2007Jun20,main,3,R,2,1,5,5,1,0,0,0,0,,12/3/2018
2007,BUFFRMFISHBM05,BUFFRMFish2007Jun20,main,4,L,3,1,1,5,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM05,BUFFRMFish2007Jun20,main,4,R,3,4,5,5,1,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM05,BUFFRMFish2007Jun20,main,5,L,1,1,1,10,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM05,BUFFRMFish2007Jun20,main,5,R,3,1,5,5,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM05,BUFFRMFish2007Jun20,main,6,L,3,2,2,10,0,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM05,BUFFRMFish2007Jun20,main,6,R,2,1,5,10,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM05,BUFFRMFish2007Jun20,main,7,L,1,2,1,10,0,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM05,BUFFRMFish2007Jun20,main,7,R,2,2,3,8,1,0,0,0,0,,12/3/2018
2007,BUFFRMFISHBM05,BUFFRMFish2007Jun20,main,8,L,1,1,1,10,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM05,BUFFRMFish2007Jun20,main,8,R,2,2,5,1,1,0,0,0,0,,12/3/2018
2007,BUFFRMFISHBM05,BUFFRMFish2007Jun20,main,9,L,1,2,1,10,0,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM05,BUFFRMFish2007Jun20,main,9,R,2,1,5,1,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM05,BUFFRMFish2007Jun20,main,10,L,1,2,1,10,1,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM05,BUFFRMFish2007Jun20,main,10,R,3,2,5,1,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM05,BUFFRMFish2007Jun20,main,11,L,1,3,1,10,0,1,0,1,0,,12/3/2018
2007,BUFFRMFISHBM05,BUFFRMFish2007Jun20,main,11,R,3,3,5,1,1,0,0,1,0,,12/3/2018
2007,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,1,L,3,3,2,8,1,0,0,1,0,island dry on right side- took measurement at true bank,12/3/2018
2007,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,1,R,3,1,2,10,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,2,L,1,3,2,10,1,0,0,1,0,,12/3/2018
2007,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,2,R,3,2,4,2,1,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,3,L,3,2,2,8,0,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,3,R,3,2,2,5,0,1,1,0,0,,12/3/2018
2007,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,4,L,3,2,3,8,0,0,1,1,0,,12/3/2018
2007,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,4,R,3,1,4,2,0,1,1,0,0,,12/3/2018
2007,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,5,L,2,2,2,10,0,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,5,R,3,1,3,2,0,1,1,0,0,,12/3/2018
2007,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,6,L,2,2,3,8,0,1,1,0,0,,12/3/2018
2007,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,6,R,2,1,2,2,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,7,L,2,2,2,8,1,0,0,1,0,,12/3/2018
2007,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,7,R,3,1,3,5,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,8,L,2,3,2,10,1,0,0,1,0,,12/3/2018
2007,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,8,R,3,2,4,5,0,0,1,1,0,,12/3/2018
2007,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,9,L,2,2,3,10,1,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,9,R,3,2,3,8,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,10,L,2,2,3,8,0,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,10,R,2,4,5,10,0,0,0,1,0,,12/3/2018
2007,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,11,L,2,3,4,8,0,0,1,1,0,,12/3/2018
2007,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,11,R,3,3,5,1,1,0,0,1,0,,12/3/2018
2007,BUFFRMFISHBT05,BUFFRMFish2007May21,main,1,L,1,3,1,2,0,0,1,1,0,,12/3/2018
2007,BUFFRMFISHBT05,BUFFRMFish2007May21,main,1,R,3,2,3,8,1,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBT05,BUFFRMFish2007May21,main,2,L,1,3,1,2,0,0,0,1,0,,12/3/2018
2007,BUFFRMFISHBT05,BUFFRMFish2007May21,main,2,R,3,2,5,2,1,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBT05,BUFFRMFish2007May21,main,3,L,1,3,1,2,0,0,0,1,0,,12/3/2018
2007,BUFFRMFISHBT05,BUFFRMFish2007May21,main,3,R,3,2,5,2,1,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBT05,BUFFRMFish2007May21,main,4,L,1,3,1,2,0,0,1,1,0,,12/3/2018
2007,BUFFRMFISHBT05,BUFFRMFish2007May21,main,4,R,3,2,5,5,1,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBT05,BUFFRMFish2007May21,main,5,L,2,1,1,5,1,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBT05,BUFFRMFish2007May21,main,5,R,3,2,5,10,0,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBT05,BUFFRMFish2007May21,main,6,L,2,2,2,5,0,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBT05,BUFFRMFish2007May21,main,6,R,3,1,4,5,0,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBT05,BUFFRMFish2007May21,main,7,L,3,2,3,10,0,1,1,0,0,,12/3/2018
2007,BUFFRMFISHBT05,BUFFRMFish2007May21,main,7,R,3,2,5,2,1,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBT05,BUFFRMFish2007May21,main,8,L,3,1,2,5,0,1,1,0,0,,12/3/2018
2007,BUFFRMFISHBT05,BUFFRMFish2007May21,main,8,R,3,1,1,2,1,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBT05,BUFFRMFish2007May21,main,9,L,3,2,3,2,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBT05,BUFFRMFish2007May21,main,9,R,2,2,5,2,1,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBT05,BUFFRMFish2007May21,main,10,L,3,2,2,2,1,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBT05,BUFFRMFish2007May21,main,10,R,3,2,5,5,1,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBT05,BUFFRMFish2007May21,main,11,L,2,2,1,2,0,1,1,0,0,,12/3/2018
2007,BUFFRMFISHBT05,BUFFRMFish2007May21,main,11,R,3,2,4,2,1,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBT07,BUFFRMFish2007May25,main,1,L,3,2,2,5,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBT07,BUFFRMFish2007May25,main,1,R,3,2,3,5,1,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBT07,BUFFRMFish2007May25,main,2,L,2,1,2,5,0,1,1,0,0,,12/3/2018
2007,BUFFRMFISHBT07,BUFFRMFish2007May25,main,2,R,3,2,4,5,0,1,1,0,0,,12/3/2018
2007,BUFFRMFISHBT07,BUFFRMFish2007May25,main,3,L,2,1,5,5,0,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBT07,BUFFRMFish2007May25,main,3,R,3,1,4,5,1,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBT07,BUFFRMFish2007May25,main,4,L,3,2,4,5,1,1,0,0,0,,12/3/2018
2007,BUFFRMFISHBT07,BUFFRMFish2007May25,main,4,R,2,1,2,5,1,0,1,0,0,,12/3/2018
2007,BUFFRMFISHBT07,BUFFRMFish2007May25,main,5,L,3,2,4,5,0,1,1,0,0,,12/3/2018
2007,BUFFRMFISHBT07,BUFFRMFish2007May25,main,5,R,1,1,1,5,0,1,1,0,0,,12/3/2018
