Season,LocationID,EventID,ChannelType,TransectNumber,SampleLocation,ChannelUnit,PoolForm,Width_m,Depth_cm,Velocity_ms,DomSubstrate,DomSubstrateMidpoint,Embeddedness,EmbeddednessMidpoint,CanopyCover,CanopyCoverMidpoint,Comment,DETimeStamp
2006,BUFFRMFISHBM06,BUFFRMFISH2006JUN05,main,6,L,RU,N/A,44,59,0.289999992,11,13.65,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBM06,BUFFRMFISH2006JUN05,main,6,M,RU,N/A,44,102,0.25,9,6.85,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBM06,BUFFRMFISH2006JUN05,main,6,R,RU,N/A,44,117,0.25,19,218,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBM06,BUFFRMFISH2006JUN05,main,7,L,RU,N/A,51,54,0.200000003,9,6.85,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBM06,BUFFRMFISH2006JUN05,main,7,M,RU,N/A,51,79,0.219999999,12,19.3,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBM06,BUFFRMFISH2006JUN05,main,7,R,RU,N/A,51,96,0.219999999,12,19.3,,,0,0,,12/3/2018
2006,BUFFRMFISHBM06,BUFFRMFISH2006JUN05,main,8,L,RRX,N/A,49,22,0.209999993,11,13.65,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBM06,BUFFRMFISH2006JUN05,main,8,M,RRX,N/A,49,16,0.779999971,11,13.65,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBM06,BUFFRMFISH2006JUN05,main,8,R,RRX,N/A,49,50,0.07,12,19.3,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBM06,BUFFRMFISH2006JUN05,main,9,L,RRX,N/A,66,8,0.460000008,13,27.3,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBM06,BUFFRMFISH2006JUN05,main,9,M,RRX,N/A,66,30,0.449999988,12,19.3,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBM06,BUFFRMFISH2006JUN05,main,9,R,RRX,N/A,66,36,0.589999974,12,19.3,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBM06,BUFFRMFISH2006JUN05,main,10,L,GL,N/A,58,98,0.25999999,13,27.3,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBM06,BUFFRMFISH2006JUN05,main,10,M,GL,N/A,58,62,0.239999995,15,54.5,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBM06,BUFFRMFISH2006JUN05,main,10,R,GL,N/A,58,49,0.230000004,14,38.5,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBM06,BUFFRMFISH2006JUN05,main,11,L,PO,F,51,108,0.07,16,77,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBM06,BUFFRMFISH2006JUN05,main,11,M,PO,F,51,186,0.209999993,16,77,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBM06,BUFFRMFISH2006JUN05,main,11,R,PO,F,51,152,0.170000002,19,218,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,1,L,RI,N/A,2.4,8,0.07,16,77,2,25,4,87.5,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,1,M,RI,N/A,2.4,9,0.090000004,17,109,2,25,4,87.5,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,1,R,RI,N/A,2.4,6,0.129999995,17,109,2,25,4,87.5,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,2,L,PO,F,5.7,41,0,11,13.65,4,87.5,4,87.5,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,2,M,PO,F,5.7,78,0,10,9.65,4,87.5,3,57.5,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,2,R,PO,F,5.7,124,0.02,12,19.3,4,87.5,4,87.5,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,3,L,PO,F,4.4,32,0.02,15,54.5,3,57.5,3,57.5,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,3,M,PO,F,4.4,22,0.039999999,24,10000,0,0,4,87.5,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,3,R,PO,F,4.4,58,0.02,22,768,1,5,4,87.5,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,4,L,RI,N/A,6.4,0,0,14,38.5,2,25,2,25,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,4,M,RI,N/A,6.4,4,0.090000004,14,38.5,2,25,3,57.5,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,4,R,RI,N/A,6.4,4,0.029999999,15,54.5,2,25,4,87.5,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,5,L,RI,N/A,4.2,2,0.01,16,77,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,5,M,RI,N/A,4.2,0,0.050000001,15,54.5,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,5,R,RI,N/A,4.2,1,0.180000007,14,38.5,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,6,L,RI,N/A,4.5,10,0.109999999,15,54.5,2,25,4,87.5,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,6,M,RI,N/A,4.5,4,0.289999992,16,77,2,25,2,25,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,6,R,RI,N/A,4.5,6,0.079999998,16,77,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,7,L,PO,F,8.5,62,0.029999999,24,10000,0,0,3,57.5,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,7,M,PO,F,8.5,70,0.01,24,10000,0,0,2,25,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,7,R,PO,F,8.5,34,0.050000001,1,0.031,4,87.5,0,0,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,8,L,PO,M,8.5,34,0.01,24,10000,0,0,2,25,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,8,M,PO,M,8.5,84,0.02,10,9.65,2,25,2,25,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,8,R,PO,M,8.5,46,0.02,1,0.031,4,87.5,3,57.5,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,9,L,PO,M,7.9,24,0,24,10000,0,0,2,25,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,9,M,PO,M,7.9,60,0,24,10000,0,0,2,25,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,9,R,PO,M,7.9,58,0.01,14,38.5,2,25,2,25,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,10,L,GL,N/A,8.2,14,0.01,14,38.5,2,25,3,57.5,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,10,M,GL,N/A,8.2,24,0.02,18,154,2,25,2,25,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,10,R,GL,N/A,8.2,38,0.01,12,19.3,4,87.5,3,57.5,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,11,L,RI,N/A,4,5,0,17,109,2,25,2,25,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,11,M,RI,N/A,4,5,0.100000001,16,77,2,25,2,25,,12/3/2018
2006,BUFFRMFISHBT03,BUFFRMFISH2006MAY22,main,11,R,RI,N/A,4,8,0.059999999,16,77,3,57.5,2,25,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,1,L,RI,N/A,5.5,16,0.680000007,13,27.3,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,1,M,RI,N/A,5.5,20,0.839999974,12,19.3,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,1,R,RI,N/A,5.5,16,0.680000007,13,27.3,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,2,L,PO,F,26,58,0.029999999,16,77,3,57.5,0,0,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,2,M,PO,F,26,69,0.039999999,14,38.5,3,57.5,0,0,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,2,R,PO,F,26,22,0.039999999,12,19.3,3,57.5,1,5,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,3,L,PO,F,23,100,0.01,10,9.65,4,87.5,0,0,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,3,M,PO,F,23,116,0.039999999,15,54.5,4,87.5,0,0,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,3,R,PO,F,23,76,0.029999999,12,19.3,4,87.5,3,57.5,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,4,L,PO,F,20,120,0.01,22,768,0,0,2,25,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,4,M,PO,F,20,118,0.039999999,12,19.3,4,87.5,0,0,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,4,R,PO,F,20,70,0.029999999,13,27.3,4,87.5,0,0,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,5,L,PO,F,21,106,0.100000001,20,309,1,5,4,87.5,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,5,M,PO,F,21,80,0.119999997,12,19.3,4,87.5,2,25,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,5,R,PO,F,21,50,0.100000001,13,27.3,4,87.5,0,0,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,6,L,RU,N/A,15.5,39,-0.01,13,27.3,3,57.5,3,57.5,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,6,M,RU,N/A,15.5,20,0.209999993,12,19.3,2,25,2,25,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,6,R,RU,N/A,15.5,20,0.07,12,19.3,3,57.5,1,5,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,7,L,RU,N/A,23,10,0.219999999,12,19.3,3,57.5,2,25,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,7,M,RU,N/A,23,18,0.200000003,11,13.65,3,57.5,0,0,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,7,R,RU,N/A,23,6,0.02,14,38.5,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,8,L,RU,N/A,17.5,78,0.059999999,13,27.3,2,25,3,57.5,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,8,M,RU,N/A,17.5,60,0.090000004,14,38.5,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,8,R,RU,N/A,17.5,34,-0.01,12,19.3,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,9,L,RI,N/A,18.5,30,0.02,10,9.65,4,87.5,2,25,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,9,M,RI,N/A,18.5,2,0.050000001,14,38.5,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,9,R,RI,N/A,18.5,16,0.50999999,13,27.3,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,10,L,GL,N/A,24,16,0.01,11,13.65,3,57.5,0,0,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,10,M,GL,N/A,24,60,0.079999998,13,27.3,3,57.5,0,0,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,10,R,GL,N/A,24,26,0.050000001,15,54.5,3,57.5,0,0,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,11,L,GL,N/A,20,64,0.059999999,14,38.5,2,25,1,5,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,11,M,GL,N/A,20,60,0.059999999,12,19.3,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBT09,BUFFRMFISH2006MAY30,main,11,R,GL,N/A,20,20,0,16,77,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,1,L,RU,N/A,2.3,28,0.02,13,27.3,2,25,3,57.5,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,1,M,RU,N/A,2.3,40,0.180000007,12,19.3,2,25,4,87.5,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,1,R,RU,N/A,2.3,42,0.209999993,12,19.3,2,25,4,87.5,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,2,L,RU,N/A,5.3,42,0.239999995,14,38.5,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,2,M,RU,N/A,5.3,48,0.129999995,14,38.5,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,2,R,RU,N/A,5.3,26,0.01,12,19.3,2,25,2,25,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,3,L,RU,N/A,4.6,37,0.280000001,2,0.0935,4,87.5,4,87.5,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,3,M,RU,N/A,4.6,22,0.200000003,10,9.65,4,87.5,3,57.5,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,3,R,RU,N/A,4.6,7,0.029999999,13,27.3,3,57.5,3,57.5,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,4,L,RU,N/A,6,6,-0.059999999,11,13.65,3,57.5,2,25,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,4,M,RU,N/A,6,18,-0.050000001,12,19.3,2,25,3,57.5,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,4,R,RU,N/A,6,50,0.310000002,15,54.5,3,57.5,3,57.5,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,5,L,RU,N/A,3.6,10,0.289999992,12,19.3,2,25,3,57.5,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,5,M,RU,N/A,3.6,16,0.560000002,13,27.3,2,25,3,57.5,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,5,R,RU,N/A,3.6,16,0.419999987,14,38.5,2,25,3,57.5,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,6,L,RU,N/A,3,10,0.370000005,14,38.5,2,25,1,5,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,6,M,RU,N/A,3,18,0.709999979,14,38.5,2,25,1,5,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,6,R,RU,N/A,3,9,0.529999971,24,10000,0,0,1,5,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,7,L,RI,N/A,9.6,6,-0.039999999,12,19.3,3,57.5,3,57.5,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,7,M,RI,N/A,9.6,10,0.389999986,12,19.3,2,25,3,57.5,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,7,R,RI,N/A,9.6,2,0.07,14,38.5,2,25,3,57.5,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,8,L,RRX,N/A,7.1,4,0.109999999,12,19.3,3,57.5,0,0,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,8,M,RRX,N/A,7.1,14,0.439999998,14,38.5,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,8,R,RRX,N/A,7.1,10,0.25999999,13,27.3,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,9,L,RI,N/A,9.5,6,0.170000002,11,13.65,2,25,4,87.5,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,9,M,RI,N/A,9.5,10,0.059999999,13,27.3,2,25,2,25,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,9,R,RI,N/A,9.5,4,0.01,13,27.3,2,25,0,0,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,10,L,RU,N/A,9.6,15,0.370000005,12,19.3,2,25,3,57.5,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,10,M,RU,N/A,9.6,6,0.289999992,12,19.3,2,25,4,87.5,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,10,R,RU,N/A,9.6,6,0.050000001,15,54.5,2,25,3,57.5,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,11,L,RI,N/A,9.9,16,0.670000017,14,38.5,2,25,4,87.5,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,11,M,RI,N/A,9.9,4,0.150000006,13,27.3,2,25,2,25,,12/3/2018
2006,BUFFRMFISHBT22,BUFFRMFISH2006MAY25,main,11,R,RI,N/A,9.9,8,-0.029999999,14,38.5,4,87.5,0,0,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,1,L,RI,N/A,3.2,6,0.239999995,13,27.3,3,57.5,4,87.5,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,1,M,RI,N/A,3.2,4,0.059999999,11,13.65,3,57.5,4,87.5,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,1,R,RI,N/A,3.2,16,0.02,11,13.65,3,57.5,4,87.5,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,2,L,RI,N/A,2,10,0.25999999,12,19.3,3,57.5,3,57.5,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,2,M,RI,N/A,2,6,0.029999999,12,19.3,3,57.5,3,57.5,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,2,R,RI,N/A,2,8,0.140000001,11,13.65,3,57.5,3,57.5,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,3,L,GL,N/A,7,18,0.119999997,13,27.3,2,25,4,87.5,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,3,M,GL,N/A,7,8,0.050000001,12,19.3,3,57.5,4,87.5,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,3,R,GL,N/A,7,12,0.01,14,38.5,2,25,4,87.5,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,4,L,PO,M,3.5,18,0.01,11,13.65,3,57.5,3,57.5,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,4,M,PO,M,3.5,38,0.01,13,27.3,2,25,4,87.5,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,4,R,PO,M,3.5,66,0.01,24,10000,0,0,4,87.5,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,5,L,RI,N/A,5,4,0.01,13,27.3,2,25,3,57.5,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,5,M,RI,N/A,5,2,0.029999999,12,19.3,2,25,3,57.5,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,5,R,RI,N/A,5,4,0.02,12,19.3,3,57.5,4,87.5,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,6,L,GL,N/A,3.7,4,0.140000001,13,27.3,2,25,4,87.5,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,6,M,GL,N/A,3.7,8,0.079999998,13,27.3,2,25,4,87.5,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,6,R,GL,N/A,3.7,6,0.050000001,13,27.3,2,25,4,87.5,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,7,L,GL,N/A,5.3,8,0.090000004,14,38.5,2,25,3,57.5,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,7,M,GL,N/A,5.3,8,0.02,14,38.5,2,25,3,57.5,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,7,R,GL,N/A,5.3,4,0.02,14,38.5,2,25,3,57.5,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,8,L,PO,M,5,12,0.050000001,12,19.3,2,25,3,57.5,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,8,M,PO,M,5,11,0.07,12,19.3,2,25,2,25,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,8,R,PO,M,5,7,0.07,14,38.5,2,25,4,87.5,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,9,L,RI,N/A,5.2,4,0.01,13,27.3,2,25,3,57.5,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,9,M,RI,N/A,5.2,10,0.129999995,16,77,2,25,3,57.5,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,9,R,RI,N/A,5.2,5,0.170000002,15,54.5,2,25,3,57.5,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,10,L,GL,N/A,5.9,4,0.059999999,15,54.5,2,25,4,87.5,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,10,M,GL,N/A,5.9,10,0.079999998,13,27.3,2,25,3,57.5,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,10,R,GL,N/A,5.9,4,0.039999999,14,38.5,2,25,4,87.5,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,11,L,RI,N/A,6.5,9,0.029999999,15,54.5,2,25,3,57.5,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,11,M,RI,N/A,6.5,6,0.079999998,14,38.5,2,25,3,57.5,,12/3/2018
2006,BUFFRMFISHBT24,BUFFRMFISH2006MAY24,main,11,R,RI,N/A,6.5,9,0.119999997,13,27.3,2,25,4,87.5,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,1,L,GL,N/A,6.9,2,0,14,38.5,2,25,3,57.5,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,1,M,GL,N/A,6.9,2,0,4,0.375,3,57.5,3,57.5,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,1,R,GL,N/A,6.9,17,0.100000001,13,27.3,2,25,3,57.5,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,2,L,GL,N/A,4,7,0,12,19.3,2,25,2,25,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,2,M,GL,N/A,4,17,0.100000001,12,19.3,2,25,2,25,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,2,R,GL,N/A,4,16,0.140000001,16,77,2,25,2,25,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,3,L,GL,N/A,6.1,7,0.159999996,15,54.5,2,25,4,87.5,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,3,M,GL,N/A,6.1,12,0.02,12,19.3,3,57.5,4,87.5,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,3,R,GL,N/A,6.1,27,0.079999998,12,19.3,3,57.5,4,87.5,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,4,L,RI,N/A,5.3,2,0.209999993,12,19.3,3,57.5,2,25,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,4,M,RI,N/A,5.3,12,0.159999996,16,77,3,57.5,2,25,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,4,R,RI,N/A,5.3,12,0.180000007,16,77,3,57.5,2,25,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,5,L,PO,M,6.9,48,0,9,6.85,3,57.5,3,57.5,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,5,M,PO,M,6.9,56,0.02,14,38.5,3,57.5,3,57.5,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,5,R,PO,M,6.9,27,0.029999999,12,19.3,3,57.5,2,25,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,6,L,RI,N/A,3.8,5,0.039999999,15,54.5,2,25,4,87.5,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,6,M,RI,N/A,3.8,14,0.289999992,15,54.5,2,25,4,87.5,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,6,R,RI,N/A,3.8,5,0.050000001,14,38.5,2,25,1,5,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,7,L,RU,N/A,3.4,34,0.129999995,14,38.5,3,57.5,4,87.5,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,7,M,RU,N/A,3.4,19,0,18,154,0,0,4,87.5,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,7,R,RU,N/A,3.4,12,0.01,15,54.5,2,25,4,87.5,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,8,L,PO,F,9,61,0,7,3,4,87.5,0,0,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,8,M,PO,F,9,92,0,24,10000,0,0,0,0,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,8,R,PO,F,9,84,0,24,10000,0,0,1,5,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,9,L,PO,F,7.9,48,0,6,1.5,4,87.5,2,25,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,9,M,PO,F,7.9,66,0,8,4.85,4,87.5,0,0,,12/3/2018
2006,BUFFRMFISHBT30,BUFFRMFISH2006JUN06,main,9,R,PO,F,7.9,84,0,10,9.65,3,57.5,1,5,,12/3/2018
