Season,LocationID,EventID,SamplingGear,ChannelType,CommonName,ScientificName,FederalProtectionStatusCode,IMD_LevelOfProtection,TaxonCode,TaxaFishNumber,TotalLength_mm,Weight_g,AnomalyID,Vouchered,NumObs,BatchID,BatchWT_g,Comments,FlaggedData_YN,OpsReviewFlaggedData_Comment,DETimeStamp
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,8.00,83.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:38
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,9.00,94.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:38
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,10.00,70.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:38
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,11.00,75.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:38
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,12.00,77.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:38
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,13.00,82.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:38
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,14.00,95.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:38
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,15.00,103.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:38
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,16.00,43.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:38
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,17.00,40.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:38
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,18.00,85.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:38
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,19.00,96.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:38
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,20.00,110.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:38
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,21.00,95.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:38
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,22.00,83.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:38
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,23.00,103.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:38
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,24.00,83.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:38
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,25.00,79.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:38
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,26.00,85.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:38
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,27.00,85.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:38
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,28.00,84.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:38
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,29.00,77.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:38
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,30.00,86.00,,N,0.00,1.00,1.00,272.00,,FALSE,,12/21/2012 15:38
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Banded sculpin,Cottus carolinae,NFP,NP,cotcar,31.00,,,N,0.00,65.00,0.00,,,FALSE,,12/21/2012 15:38
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Bigeye shiner,Notropis boops,NFP,NP,notboo,1.00,47.00,,N,-1.00,1.00,1.00,,Preserved,FALSE,,12/21/2012 15:42
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Bigeye shiner,Notropis boops,NFP,NP,notboo,2.00,37.00,,N,-1.00,1.00,1.00,,Preserved,FALSE,,12/21/2012 15:42
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Bigeye shiner,Notropis boops,NFP,NP,notboo,3.00,45.00,,N,-1.00,1.00,1.00,,Preserved,FALSE,,12/21/2012 15:42
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Bigeye shiner,Notropis boops,NFP,NP,notboo,4.00,37.00,,N,-1.00,1.00,1.00,,Preserved,FALSE,,12/21/2012 15:42
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Bigeye shiner,Notropis boops,NFP,NP,notboo,5.00,47.00,,N,-1.00,1.00,1.00,,Preserved,FALSE,,12/21/2012 15:42
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Bigeye shiner,Notropis boops,NFP,NP,notboo,6.00,49.00,,N,-1.00,1.00,1.00,,Preserved,FALSE,,12/21/2012 15:42
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Bigeye shiner,Notropis boops,NFP,NP,notboo,7.00,38.00,,N,-1.00,1.00,1.00,,Preserved,FALSE,,12/21/2012 15:42
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Bigeye shiner,Notropis boops,NFP,NP,notboo,8.00,34.00,,N,-1.00,1.00,1.00,,Preserved,FALSE,,12/21/2012 15:42
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Bigeye shiner,Notropis boops,NFP,NP,notboo,9.00,37.00,,N,-1.00,1.00,1.00,,Preserved,FALSE,,12/21/2012 15:42
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Bigeye shiner,Notropis boops,NFP,NP,notboo,10.00,36.00,,N,-1.00,1.00,1.00,,Preserved,FALSE,,12/21/2012 15:42
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Bigeye shiner,Notropis boops,NFP,NP,notboo,11.00,50.00,,N,-1.00,1.00,1.00,,Preserved,FALSE,,12/21/2012 15:42
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Bigeye shiner,Notropis boops,NFP,NP,notboo,12.00,39.00,,N,-1.00,1.00,1.00,7.00,Preserved,FALSE,,12/21/2012 15:42
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Bluntnose minnow,Pimephales notatus,NFP,NP,pimnot,1.00,58.00,2.00,N,-1.00,1.00,0.00,,Preserved,FALSE,,12/21/2012 15:42
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Bluntnose minnow,Pimephales notatus,NFP,NP,pimnot,2.00,,,N,-1.00,2.00,0.00,,Preserved,FALSE,,12/21/2012 15:43
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,1.00,100.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:37
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,2.00,101.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:37
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,3.00,89.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:37
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,4.00,86.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:37
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,5.00,77.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:37
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,6.00,96.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:37
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,7.00,90.00,,B,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:37
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,8.00,90.00,,B,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:37
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,9.00,90.00,,B,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:37
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,10.00,78.00,,B,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:37
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,11.00,94.00,,B,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:37
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,12.00,76.00,,B,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:37
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,13.00,89.00,,B,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:37
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,14.00,110.00,,B,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:37
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,15.00,95.00,,B,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:37
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,16.00,82.00,,B,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:37
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,17.00,81.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:37
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,18.00,88.00,,B,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:37
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,19.00,102.00,,B,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:37
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,20.00,86.00,,B,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:37
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,21.00,85.00,,B,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:37
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,22.00,93.00,,B,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:37
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,23.00,96.00,,B,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:37
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,24.00,84.00,,B,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:37
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,25.00,87.00,,B,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:37
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,26.00,87.00,,B,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:37
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,27.00,89.00,,B,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:37
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,28.00,90.00,,B,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:37
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,29.00,103.00,,B,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:37
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,30.00,87.00,,B,0.00,1.00,1.00,213.00,,FALSE,,12/21/2012 15:37
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,31.00,,,N,0.00,31.00,0.00,,,FALSE,,12/21/2012 15:37
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Green sunfish,Lepomis cyanellus,NFP,NP,lepcya,1.00,51.00,2.00,N,0.00,1.00,0.00,,,FALSE,,12/21/2012 15:39
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Green sunfish,Lepomis cyanellus,NFP,NP,lepcya,2.00,60.00,3.00,N,0.00,1.00,0.00,,,FALSE,,12/21/2012 15:39
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Green sunfish,Lepomis cyanellus,NFP,NP,lepcya,3.00,65.00,5.00,N,0.00,1.00,0.00,,,FALSE,,12/21/2012 15:39
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Green sunfish,Lepomis cyanellus,NFP,NP,lepcya,4.00,54.00,2.00,N,0.00,1.00,0.00,,,FALSE,,12/21/2012 15:39
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Green sunfish,Lepomis cyanellus,NFP,NP,lepcya,5.00,43.00,2.00,N,0.00,1.00,0.00,,,FALSE,,12/21/2012 15:39
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Green sunfish,Lepomis cyanellus,NFP,NP,lepcya,6.00,40.00,1.00,N,0.00,1.00,0.00,,,FALSE,,12/21/2012 15:39
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Green sunfish,Lepomis cyanellus,NFP,NP,lepcya,7.00,42.00,1.00,N,0.00,1.00,0.00,,,FALSE,,12/21/2012 15:39
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Green sunfish,Lepomis cyanellus,NFP,NP,lepcya,8.00,38.00,1.00,N,0.00,1.00,0.00,,,FALSE,,12/21/2012 15:39
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Green sunfish,Lepomis cyanellus,NFP,NP,lepcya,9.00,41.00,1.00,N,0.00,1.00,0.00,,,FALSE,,12/21/2012 15:39
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Green sunfish,Lepomis cyanellus,NFP,NP,lepcya,10.00,32.00,1.00,N,0.00,1.00,0.00,,,FALSE,,12/21/2012 15:39
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Green sunfish,Lepomis cyanellus,NFP,NP,lepcya,11.00,38.00,1.00,N,0.00,1.00,0.00,,,FALSE,,12/21/2012 15:39
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Green sunfish,Lepomis cyanellus,NFP,NP,lepcya,12.00,70.00,6.00,N,0.00,1.00,0.00,,,FALSE,,12/21/2012 15:39
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Green sunfish,Lepomis cyanellus,NFP,NP,lepcya,13.00,99.00,17.00,N,0.00,1.00,0.00,,,FALSE,,12/21/2012 15:39
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Greenside darter,Etheostoma blennioides,NFP,NP,ethble,1.00,121.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:39
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Greenside darter,Etheostoma blennioides,NFP,NP,ethble,2.00,91.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:39
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Greenside darter,Etheostoma blennioides,NFP,NP,ethble,3.00,79.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:39
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Greenside darter,Etheostoma blennioides,NFP,NP,ethble,4.00,75.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:39
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Greenside darter,Etheostoma blennioides,NFP,NP,ethble,5.00,81.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:39
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Greenside darter,Etheostoma blennioides,NFP,NP,ethble,6.00,82.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:39
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Greenside darter,Etheostoma blennioides,NFP,NP,ethble,7.00,65.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:39
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Greenside darter,Etheostoma blennioides,NFP,NP,ethble,8.00,61.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:39
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Greenside darter,Etheostoma blennioides,NFP,NP,ethble,9.00,82.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:39
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Greenside darter,Etheostoma blennioides,NFP,NP,ethble,10.00,73.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:40
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Greenside darter,Etheostoma blennioides,NFP,NP,ethble,11.00,73.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:40
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Greenside darter,Etheostoma blennioides,NFP,NP,ethble,12.00,73.00,,N,0.00,1.00,1.00,,,FALSE,,12/21/2012 15:40
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Greenside darter,Etheostoma blennioides,NFP,NP,ethble,13.00,70.00,,N,0.00,1.00,1.00,74.00,,FALSE,,12/21/2012 15:40
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Greenside darter,Etheostoma blennioides,NFP,NP,ethble,14.00,70.00,3.00,N,0.00,1.00,0.00,,,FALSE,,12/21/2012 15:40
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Greenside darter,Etheostoma blennioides,NFP,NP,ethble,15.00,84.00,5.00,N,0.00,1.00,0.00,,,FALSE,,12/21/2012 15:40
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Greenside darter,Etheostoma blennioides,NFP,NP,ethble,16.00,95.00,7.00,N,0.00,1.00,0.00,,,FALSE,,12/21/2012 15:40
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Greenside darter,Etheostoma blennioides,NFP,NP,ethble,17.00,80.00,6.00,N,0.00,1.00,0.00,,,FALSE,,12/21/2012 15:40
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Ichthyomyzon ammocoete,Ichthyomyzon spp.,NFP,NP,ichamm,1.00,140.00,5.00,N,-1.00,1.00,0.00,,Preserved,FALSE,,12/21/2012 15:41
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Ichthyomyzon ammocoete,Ichthyomyzon spp.,NFP,NP,ichamm,2.00,108.00,3.00,N,-1.00,1.00,0.00,,Preserved,FALSE,,12/21/2012 15:41
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Ichthyomyzon ammocoete,Ichthyomyzon spp.,NFP,NP,ichamm,3.00,134.00,4.00,N,-1.00,1.00,0.00,,Preserved,FALSE,,12/21/2012 15:41
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Ichthyomyzon ammocoete,Ichthyomyzon spp.,NFP,NP,ichamm,4.00,158.00,7.00,N,-1.00,1.00,0.00,,Preserved,FALSE,,12/21/2012 15:41
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Ichthyomyzon ammocoete,Ichthyomyzon spp.,NFP,NP,ichamm,5.00,115.00,2.00,N,-1.00,1.00,0.00,,Preserved,FALSE,,12/21/2012 15:41
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Ichthyomyzon ammocoete,Ichthyomyzon spp.,NFP,NP,ichamm,6.00,170.00,9.00,N,-1.00,1.00,0.00,,Preserved,FALSE,,12/21/2012 15:41
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Ichthyomyzon ammocoete,Ichthyomyzon spp.,NFP,NP,ichamm,7.00,133.00,4.00,N,-1.00,1.00,0.00,,Preserved,FALSE,,12/21/2012 15:41
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Ichthyomyzon ammocoete,Ichthyomyzon spp.,NFP,NP,ichamm,8.00,154.00,7.00,N,-1.00,1.00,0.00,,Preserved,FALSE,,12/21/2012 15:41
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Ichthyomyzon ammocoete,Ichthyomyzon spp.,NFP,NP,ichamm,9.00,140.00,5.00,N,-1.00,1.00,0.00,,Preserved,FALSE,,12/21/2012 15:41
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Ichthyomyzon ammocoete,Ichthyomyzon spp.,NFP,NP,ichamm,10.00,145.00,5.00,N,-1.00,1.00,0.00,,Preserved,FALSE,,12/21/2012 15:41
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Ichthyomyzon ammocoete,Ichthyomyzon spp.,NFP,NP,ichamm,11.00,144.00,5.00,N,-1.00,1.00,0.00,,Preserved,FALSE,,12/21/2012 15:41
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Ichthyomyzon ammocoete,Ichthyomyzon spp.,NFP,NP,ichamm,12.00,121.00,3.00,N,-1.00,1.00,0.00,,Preserved,FALSE,,12/21/2012 15:41
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Ichthyomyzon ammocoete,Ichthyomyzon spp.,NFP,NP,ichamm,13.00,148.00,6.00,N,-1.00,1.00,0.00,,Preserved,FALSE,,12/21/2012 15:41
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Ichthyomyzon ammocoete,Ichthyomyzon spp.,NFP,NP,ichamm,14.00,156.00,7.00,N,-1.00,1.00,0.00,,Preserved,FALSE,,12/21/2012 15:41
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Ichthyomyzon ammocoete,Ichthyomyzon spp.,NFP,NP,ichamm,15.00,144.00,5.00,N,-1.00,1.00,0.00,,Preserved,FALSE,,12/21/2012 15:41
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Ichthyomyzon ammocoete,Ichthyomyzon spp.,NFP,NP,ichamm,16.00,132.00,4.00,N,-1.00,1.00,0.00,,Preserved,FALSE,,12/21/2012 15:41
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Ichthyomyzon ammocoete,Ichthyomyzon spp.,NFP,NP,ichamm,17.00,117.00,3.00,N,-1.00,1.00,0.00,,Preserved,FALSE,,12/21/2012 15:41
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Ichthyomyzon ammocoete,Ichthyomyzon spp.,NFP,NP,ichamm,18.00,109.00,2.00,N,-1.00,1.00,0.00,,Preserved,FALSE,,12/21/2012 15:41
2006.00,BUFFRMFISHBM01,BUFFRMFISH2006MAY23,backpack,main,Ichthyomyzon ammocoete,Ichthyomyzon spp.,NFP,NP,ichamm,19.00,119.00,3.00,N,-1.00,1.00,0.00,,Preserved,FALSE,,12/21/2012 15:41
